,key_0,Name,voltage,Site Code,Site Name,Voltage (kV),Region
377,RUGE,RUGE41,400.0,RUGE,RUGELEY,400.0,nget
378,WACW,WACW21,275.0,WACW,WALNEY 3 OFFSHORE,220,ofto
379,WACW,WACW21,275.0,WACW,WALNEY 3 OFFSHORE,34,ofto
380,KAIM,KAIM2-,275.0,KAIM,KAIMES,275,spt_
381,KAIM,KAIM2-,275.0,KAIM,KAIMES,33,spt_
382,WLEE,WLEE3C,33.0,WLEE,WHITELEE,275,spt_
383,WLEE,WLEE3C,33.0,WLEE,WHITELEE,33,spt_
384,FIDD,FIDD1Q,132.0,FIDD,FIDDES,33,shet
385,FIDD,FIDD1Q,132.0,FIDD,FIDDES,132,shet
386,PORA,PORA1T,132.0,PORA,PORT ANN,33,shet
387,PORA,PORA1T,132.0,PORA,PORT ANN,132,shet
388,PORA,PORA1T,132.0,PORA,PORT ANN,275,shet
389,DALM,DALM1-,132.0,DALM,DALMARNOCK,275,spt_
390,DALM,DALM1-,132.0,DALM,DALMARNOCK,132,spt_
391,DALM,DALM1-,132.0,DALM,DALMARNOCK,33,spt_
392,SOKY,SOKY1-,132.0,SOKY,SOUTH KYLE,132,spt_
393,SOKY,SOKY1-,132.0,SOKY,SOUTH KYLE,33,spt_
394,HUCR,HUCR4-,400.0,HUCR,HUNTERSTON CRYOBATTERY,400,spt_
395,ESST,ESST1Q,132.0,ESST,ESSENSIDE,132,spt_
396,BEAT,BEAT22,275.0,BEAT,BEATRICE SUBSTATION,400,shet
397,BEAT,BEAT22,275.0,BEAT,BEATRICE ONSHORE,400,ofto
398,BEAT,BEAT22,275.0,BEAT,BEATRICE ONSHORE,220,ofto
399,SMAN,SMAN12,132.0,SMAN,SOUTH MANCHESTER,132.0,nget
400,SMAN,SMAN12,132.0,SMAN,SOUTH MANCHESTER,275.0,nget
401,CHIL,CHIL41,400.0,CHIL,CHILLING,400.0,nget
402,DLCH,DLCH1A,132.0,DLCH,DALCHORK,132,shet
403,BRWA,BRWA4B,400.0,BRWA,BRIDGWATER,132.0,nget
404,BRWA,BRWA4B,400.0,BRWA,BRIDGWATER,275.0,nget
405,BRWA,BRWA4B,400.0,BRWA,BRIDGWATER,400.0,nget
406,SPIT,SPIT1M,132.0,SPIT,SPITTAL,33,shet
407,SPIT,SPIT1M,132.0,SPIT,SPITTAL,132,shet
408,SPIT,SPIT1M,132.0,SPIT,SPITTAL,275,shet
409,SPIT,SPIT1M,132.0,SPIT,SPITTAL,400,shet
410,WBUR,WBUR41,400.0,WBUR,WEST BURTON,132.0,nget
411,WBUR,WBUR41,400.0,WBUR,WEST BURTON,400.0,nget
412,ERSK,ERSK1R,132.0,ERSK,ERSKINE,132,spt_
413,ERSK,ERSK1R,132.0,ERSK,ERSKINE,33,spt_
414,NLEI,NLEI1-,132.0,NLEI,NORTH LOWTHER ENERGY INITIATIVE,132,spt_
415,NLEI,NLEI1-,132.0,NLEI,NORTH LOWTHER ENERGY INITIATIVE,33,spt_
416,EOWF,EOWF11,132.0,,,,
417,WDSW,WDSW12,132.0,WDSW,WEST OF DUDDON SANDS OFFSHORE,155,ofto
418,WDSW,WDSW12,132.0,WDSW,WEST OF DUDDON SANDS OFFSHORE,34,ofto
419,PORD,PORD2Q,275.0,PORD,PORT DUNDAS,275,spt_
420,PORD,PORD2Q,275.0,PORD,PORT DUNDAS,33,spt_
421,MIDD,MIDD41,400.0,,,,
422,MOSH,MOSH5K,11.0,MOSH,MOSSMORRAN SHELL,132,spt_
423,MOSH,MOSH5K,11.0,MOSH,MOSSMORRAN SHELL,11,spt_
424,BEIN,BEIN31,33.0,BEIN,BEINNEUN WIND FARM,33,shet
425,BEIN,BEIN31,33.0,BEIN,BEINNEUN WIND FARM,132,shet
426,LAIR,LAIR3-,33.0,LAIR,LAIRG,33,shet
427,LAIR,LAIR3-,33.0,LAIR,LAIRG,132,shet
428,CLAC,CLAC1Q,132.0,CLAC,CLACHAN,33,shet
429,CLAC,CLAC1Q,132.0,CLAC,CLACHAN,132,shet
430,BOSO,BOSO11,132.0,BOSO,BARROW ONSHORE,132,ofto
431,DWEX,DWEX3-,33.0,DWEX,DOUGLAS WEST EXTENSION,33,spt_
432,BRLE,BRLE12,132.0,BRLE,BRAMLEY,132.0,nget
433,BRLE,BRLE12,132.0,BRLE,BRAMLEY,400.0,nget
434,CLSO,CLSO1-,132.0,CLSO,CLASHINDARROCH WIND EXTENSION,33,shet
435,CLSO,CLSO1-,132.0,CLSO,CLASHINDARROCH WIND EXTENSION,132,shet
436,CHIC,CHIC41,400.0,CHIC,CHICKERELL,132.0,nget
437,CHIC,CHIC41,400.0,CHIC,CHICKERELL,400.0,nget
438,BEIW,BEIW22,275.0,BEIW,BEATRICE OFFSHORE,220,ofto
439,BEIW,BEIW22,275.0,BEIW,BEATRICE OFFSHORE,33,ofto
440,BUMU,BUMU1Q,132.0,BUMU,BURGHMUIR,33,shet
441,BUMU,BUMU1Q,132.0,BUMU,BURGHMUIR,132,shet
442,BROR,BROR4A,400.0,BROR,BRORA,33,shet
443,BROR,BROR4A,400.0,BROR,BRORA,132,shet
444,BROR,BROR4A,400.0,BROR,BRORA,400,shet
445,BARW,BARW32,33.0,BARW,BARKING WEST,33.0,nget
446,COYT,COYT1T,132.0,COYT,COYLTON TEE,132,spt_
447,CHSI,CHSI11,132.0,CHSI,CHESSINGTON,132.0,nget
448,CHSI,CHSI11,132.0,CHSI,CHESSINGTON,275.0,nget
449,HAWP,HAWP2A,275.0,HAWP,HAWTHORN PIT,66.0,nget
450,HAWP,HAWP2A,275.0,HAWP,HAWTHORN PIT,275.0,nget
451,HAWP,HAWP2A,275.0,HAWP,HAWTHORN PIT,400.0,nget
452,FRIN,FRIN4B,400.0,FRIN,FRISTON NORTH,400.0,nget
453,LEVE,LEVE3-,33.0,LEVE,LEVEN,132,spt_
454,LEVE,LEVE3-,33.0,LEVE,LEVEN,33,spt_
455,LAIR,LAIR3A,33.0,LAIR,LAIRG,33,shet
456,LAIR,LAIR3A,33.0,LAIR,LAIRG,132,shet
457,KINT,KINT1P,132.0,KINT,KINTORE,33,shet
458,KINT,KINT1P,132.0,KINT,KINTORE,132,shet
459,KINT,KINT1P,132.0,KINT,KINTORE,275,shet
460,KINT,KINT1P,132.0,KINT,KINTORE,400,shet
461,FERO,FERO1-,132.0,FERO,FERNOCH WIND,33,shet
462,FERO,FERO1-,132.0,FERO,FERNOCH WIND,132,shet
463,KILT,KILT2Q,275.0,KILT,KILMARNOCK TOWN,275,spt_
464,KILT,KILT2Q,275.0,KILT,KILMARNOCK TOWN,33,spt_
465,BESW,BESW11,132.0,BESW,BERKSWELL,132.0,nget
466,BESW,BESW11,132.0,BESW,BERKSWELL,275.0,nget
467,GNSH,GNSH1-,132.0,GNSH,GLENSHIMMEROCH,132,spt_
468,GNSH,GNSH1-,132.0,GNSH,GLENSHIMMEROCH,33,spt_
469,NNGW,NNGW21,275.0,NNGW,NEART NA GAOITHE OFFSHORE,220,ofto
470,NNGW,NNGW21,275.0,NNGW,NEART NA GAOITHE OFFSHORE,66,ofto
471,FERR,FERR22,275.0,FERR,FERRYBRIDGE,66.0,nget
472,FERR,FERR22,275.0,FERR,FERRYBRIDGE,132.0,nget
473,FERR,FERR22,275.0,FERR,FERRYBRIDGE,275.0,nget
474,FERR,FERR22,275.0,FERR,FERRYBRIDGE,400.0,nget
475,BASO,BASO41,400.0,BASO,BOREAS ONSHORE,400,ofto
476,CREA,CREA3-,33.0,CREA,CREAG RIABHACH WINDFARM,33,shet
477,CREA,CREA3-,33.0,CREA,CREAG RIABHACH WINDFARM,132,shet
478,FRIS,FRIS4A,400.0,FRIS,FRISTON,400.0,nget
479,HAHA,HAHA3-,33.0,HAHA,HAGSHAW HILL PHASE 1,33,spt_
480,HUNE,HUNE4-,400.0,HUNE,HUNTERSTON EAST,400,spt_
481,HUNE,HUNE4-,400.0,HUNE,HUNTERSTON EAST,132,spt_
482,HOME,HOME1-,132.0,HOME,HOLLANDMEY,33,shet
483,HOME,HOME1-,132.0,HOME,HOLLANDMEY,132,shet
484,BEDD,BEDD4B,400.0,BEDD,BEDDINGTON,132.0,nget
485,BEDD,BEDD4B,400.0,BEDD,BEDDINGTON,275.0,nget
486,BEDD,BEDD4B,400.0,BEDD,BEDDINGTON,400.0,nget
487,DAER,DAER3-,33.0,DAER,DAER WINDFARM,132,spt_
488,DAER,DAER3-,33.0,DAER,DAER WINDFARM,33,spt_
489,ALCE,ALCE4K,400.0,ALCE,ALCEMI SCORE BATTERY ENERGY STORAGE ,400,shet
490,HARK,HARK24,275.0,HARK,HARKER,132.0,nget
491,HARK,HARK24,275.0,HARK,HARKER,275.0,nget
492,HARK,HARK24,275.0,HARK,HARKER,400.0,nget
493,HOWB,HOWB21,275.0,HOWB,HORNSEA TWO ONSHORE,400,ofto
494,HOWB,HOWB21,275.0,HOWB,HORNSEA TWO ONSHORE,220,ofto
495,CHAR,CHAR1S,132.0,CHAR,CHARLESTON,33,shet
496,CHAR,CHAR1S,132.0,CHAR,CHARLESTON,132,shet
497,HADH,HADH3-,33.0,HADH,HADYARD HILL,132,spt_
498,HADH,HADH3-,33.0,HADH,HADYARD HILL,33,spt_
499,HICL,HICL1-,132.0,HICL,High Constellation,33,shet
500,HICL,HICL1-,132.0,HICL,High Constellation,132,shet
501,SHRE,SHRE4B,400.0,SHRE,SHREWSBURY,132.0,nget
502,SHRE,SHRE4B,400.0,SHRE,SHREWSBURY,400.0,nget
503,SASA,SASA11,132.0,SASA,ST ASAPHS,132.0,nget
504,HUMW,HUMW12,132.0,HUMW,HUMBER GATEWAY OFFSHORE,132,ofto
505,HUMW,HUMW12,132.0,HUMW,HUMBER GATEWAY OFFSHORE,33,ofto
506,CATY,CATY3-,33.0,CATY,CARNTYNE,132,spt_
507,CATY,CATY3-,33.0,CATY,CARNTYNE,33,spt_
508,FASQ,FASQ1J,132.0,FASQ,FASQUE	,33,shet
509,FASQ,FASQ1J,132.0,FASQ,FASQUE	,132,shet
510,HADH,HADH1-,132.0,HADH,HADYARD HILL,132,spt_
511,HADH,HADH1-,132.0,HADH,HADYARD HILL,33,spt_
512,MAHI,MAHI2-,275.0,MAHI,MARK HILL,275,spt_
513,MAHI,MAHI2-,275.0,MAHI,MARK HILL,132,spt_
514,MAHI,MAHI2-,275.0,MAHI,MARK HILL,33,spt_
515,SPIT,SPIT2R,275.0,SPIT,SPITTAL,33,shet
516,SPIT,SPIT2R,275.0,SPIT,SPITTAL,132,shet
517,SPIT,SPIT2R,275.0,SPIT,SPITTAL,275,shet
518,SPIT,SPIT2R,275.0,SPIT,SPITTAL,400,shet
519,BRWA,BRWA41,400.0,BRWA,BRIDGWATER,132.0,nget
520,BRWA,BRWA41,400.0,BRWA,BRIDGWATER,275.0,nget
521,BRWA,BRWA41,400.0,BRWA,BRIDGWATER,400.0,nget
522,MACD,MACD1R,132.0,MACD,MACDUFF,33,shet
523,MACD,MACD1R,132.0,MACD,MACDUFF,132,shet
524,WIYH,WIYH4Q,400.0,WIYH,WINDYHILL,400,spt_
525,WIYH,WIYH4Q,400.0,WIYH,WINDYHILL,275,spt_
526,WIYH,WIYH4Q,400.0,WIYH,WINDYHILL,132,spt_
527,WIYH,WIYH4Q,400.0,WIYH,WINDYHILL,33,spt_
528,PEHE,PEHEMEC6,,PEHE,PETERHEAD,33,shet
529,PEHE,PEHEMEC6,,PEHE,PETERHEAD,132,shet
530,PEHE,PEHEMEC6,,PEHE,PETERHEAD,275,shet
531,PEHE,PEHEMEC6,,PEHE,PETERHEAD,400,shet
532,BRFO,BRFO11,132.0,BRFO,BRAMFORD,132.0,nget
533,BRFO,BRFO11,132.0,BRFO,BRAMFORD,400.0,nget
534,MELV,MELV3-,33.0,MELV,MELVICH,33,shet
535,MELV,MELV3-,33.0,MELV,MELVICH,132,shet
536,NINF,NINF11,132.0,NINF,NINFIELD,132.0,nget
537,NINF,NINF11,132.0,NINF,NINFIELD,400.0,nget
538,CLUN,CLUN5J,11.0,CLUN,CLUNIE,132,shet
539,SWAN,SWAN22,275.0,SWAN,SWANSEA NORTH,132.0,nget
540,SWAN,SWAN22,275.0,SWAN,SWANSEA NORTH,275.0,nget
541,SWAN,SWAN22,275.0,SWAN,SWANSEA NORTH,400.0,nget
542,IVER,IVER2A,275.0,IVER,IVER,66.0,nget
543,IVER,IVER2A,275.0,IVER,IVER,132.0,nget
544,IVER,IVER2A,275.0,IVER,IVER,275.0,nget
545,IVER,IVER2A,275.0,IVER,IVER,400.0,nget
546,ABHA,ABHA11,132.0,ABHA,ABHAM,132.0,nget
547,ABHA,ABHA11,132.0,ABHA,ABHAM,400.0,nget
548,HAMH,HAMH1A,132.0,HAMH,HAMSHALL,132.0,nget
549,HAMH,HAMH1A,132.0,HAMH,HAMSHALL,275.0,nget
550,HAMH,HAMH1A,132.0,HAMH,HAMSHALL,400.0,nget
551,MACD,MACD1Q,132.0,MACD,MACDUFF,33,shet
552,MACD,MACD1Q,132.0,MACD,MACDUFF,132,shet
553,BLHI,BLHI2B,275.0,BLHI,BLACKHILLOCK,33,shet
554,BLHI,BLHI2B,275.0,BLHI,BLACKHILLOCK,132,shet
555,BLHI,BLHI2B,275.0,BLHI,BLACKHILLOCK,275,shet
556,BLHI,BLHI2B,275.0,BLHI,BLACKHILLOCK,400,shet
557,DYCE,DYCE1J,132.0,DYCE,DYCE,33,shet
558,DYCE,DYCE1J,132.0,DYCE,DYCE,132,shet
559,DRCR,DRCR1R,132.0,DRCR,DRUMCROSS,132,spt_
560,DRCR,DRCR1R,132.0,DRCR,DRUMCROSS,33,spt_
561,BLLX,BLLX1-,132.0,BLLX,BLACKLAW EXTENSION,132,spt_
562,BLLX,BLLX1-,132.0,BLLX,BLACKLAW EXTENSION,33,spt_
563,MONQ,MONQ3-,33.0,MONQ,MONQUHILL,33,spt_
564,LOAW,LOAW12,132.0,LOAW,LONDON ARRAY OFFSHORE WIND FARM - PLATFORM 1,150,ofto
565,LOAW,LOAW12,132.0,LOAW,LONDON ARRAY OFFSHORE WIND FARM - PLATFORM 1,33,ofto
566,BRAW,BRAW12,132.0,BRAW,BRADFORD WEST,132.0,nget
567,BRAW,BRAW12,132.0,BRAW,BRADFORD WEST,275.0,nget
568,BRAW,BRAW12,132.0,BRAW,BRADFORD WEST,400.0,nget
569,KEAD,KEAD4C,400.0,KEAD,KEADBY,132.0,nget
570,KEAD,KEAD4C,400.0,KEAD,KEADBY,400.0,nget
571,Onsh,Onshore 275kV-2,,,,,
572,TAYN,TAYN1Q,132.0,TAYN,TAYNUILT,33,shet
573,TAYN,TAYN1Q,132.0,TAYN,TAYNUILT,132,shet
574,THUR,THUR21,275.0,THUR,THURCROFT,66.0,nget
575,THUR,THUR21,275.0,THUR,THURCROFT,275.0,nget
576,DUDW,DUDW11,132.0,DUDW,DUDGEON OFFSHORE,132,ofto
577,DUDW,DUDW11,132.0,DUDW,DUDGEON OFFSHORE,33,ofto
578,BREC,BREC1R,132.0,BREC,BRECHIN,132,shet
579,GALN,GALN4-,400.0,GALN,GALA NORTH,400,spt_
580,GALN,GALN4-,400.0,GALN,GALA NORTH,132,spt_
581,ORRI,ORRI3-,33.0,ORRI,ORRIN,33,shet
582,ORRI,ORRI3-,33.0,ORRI,ORRIN,132,shet
583,THUR,THUR61,66.0,THUR,THURCROFT,66.0,nget
584,THUR,THUR61,66.0,THUR,THURCROFT,275.0,nget
585,BLHI,BLHI2A,275.0,BLHI,BLACKHILLOCK,33,shet
586,BLHI,BLHI2A,275.0,BLHI,BLACKHILLOCK,132,shet
587,BLHI,BLHI2A,275.0,BLHI,BLACKHILLOCK,275,shet
588,BLHI,BLHI2A,275.0,BLHI,BLACKHILLOCK,400,shet
589,BOAG,BOAG1M,132.0,BOAG,BOAT OF GARTEN,33,shet
590,BOAG,BOAG1M,132.0,BOAG,BOAT OF GARTEN,132,shet
591,NECT,NECT4A,400.0,NECT,NECTON,400.0,nget
592,STAY,STAY4A,400.0,STAY,STAYTHORPE,400.0,nget
593,ELST,ELST22,275.0,ELST,ELSTREE,132.0,nget
594,ELST,ELST22,275.0,ELST,ELSTREE,275.0,nget
595,ELST,ELST22,275.0,ELST,ELSTREE,400.0,nget
596,WILL,WILL12,132.0,WILL,WILLINGTON,132.0,nget
597,WILL,WILL12,132.0,WILL,WILLINGTON,275.0,nget
598,GALA,GALA3-,33.0,GALA,GALASHIELS,132,spt_
599,GALA,GALA3-,33.0,GALA,GALASHIELS,33,spt_
600,DOUN,DOUN2C,275.0,DOUN,DOUNREAY,33,shet
601,DOUN,DOUN2C,275.0,DOUN,DOUNREAY,132,shet
602,DOUN,DOUN2C,275.0,DOUN,DOUNREAY,220,shet
603,DOUN,DOUN2C,275.0,DOUN,DOUNREAY,275,shet
604,DOUN,DOUN2C,275.0,DOUN,DOUNREAY,400,shet
605,WIMB,WIMB2A,275.0,WIMB,WIMBLEDON,132.0,nget
606,WIMB,WIMB2A,275.0,WIMB,WIMBLEDON,275.0,nget
607,WIMB,WIMB2A,275.0,WIMB,WIMBLEDON,400.0,nget
608,HACK,HACK61,66.0,HACK,HACKNEY,66.0,nget
609,HACK,HACK61,66.0,HACK,HACKNEY,132.0,nget
610,HACK,HACK61,66.0,HACK,HACKNEY,275.0,nget
611,HACK,HACK61,66.0,HACK,HACKNEY,400.0,nget
612,CAPE,CAPE21,275.0,CAPE,CAPENHURST,132.0,nget
613,CAPE,CAPE21,275.0,CAPE,CAPENHURST,275.0,nget
614,CAPE,CAPE21,275.0,CAPE,CAPENHURST,400.0,nget
615,LALE,LALE21,275.0,LALE,LALEHAM,33.0,nget
616,LALE,LALE21,275.0,LALE,LALEHAM,132.0,nget
617,LALE,LALE21,275.0,LALE,LALEHAM,275.0,nget
618,PEHG,PEHG3-,33.0,PEHG,PETERHEAD GRANGE,33,shet
619,PEHG,PEHG3-,33.0,PEHG,PETERHEAD GRANGE,132,shet
620,MORF,MORF22,275.0,MORF,MORAY EAST ONSHORE SUBSTATION,275,shet
621,MORF,MORF22,275.0,MORF,MORAY EAST ONSHORE SUBSTATION,400,shet
622,MORF,MORF22,275.0,MORF,MORAY EAST ONSHORE,275,ofto
623,FALL,FALL4-,400.0,FALL,FALLAGO,400,spt_
624,FALL,FALL4-,400.0,FALL,FALLAGO,33,spt_
625,HORI,HORI1-,132.0,HORI,HOPSRIG COLLECTOR,132,spt_
626,HORI,HORI1-,132.0,HORI,HOPSRIG COLLECTOR,33,spt_
627,MILH,MILH2B,275.0,MILH,MILLHILL,132.0,nget
628,MILH,MILH2B,275.0,MILH,MILLHILL,275.0,nget
629,GLAG,GLAG1R,132.0,GLAG,GLENAGNES,132,shet
630,SWAN,SWAN21,275.0,SWAN,SWANSEA NORTH,132.0,nget
631,SWAN,SWAN21,275.0,SWAN,SWANSEA NORTH,275.0,nget
632,SWAN,SWAN21,275.0,SWAN,SWANSEA NORTH,400.0,nget
633,SALM,SALM1A,132.0,SALM,SALAMANDER OFFSHORE WIND FARM,132,shet
634,ANSU,ANSU3-,33.0,ANSU,AN SUIDHE,33,shet
635,ANSU,ANSU3-,33.0,ANSU,AN SUIDHE,132,shet
636,ANSU,ANSU3-,33.0,ANSU,AN SUIDHE,275,shet
637,STEW,STEW41,400.0,STEW,STELLA WEST,275.0,nget
638,STEW,STEW41,400.0,STEW,STELLA WEST,400.0,nget
639,EARR,EARR31,33.0,EARR,EARRAGHAIL,275,shet
640,EARR,EARR31,33.0,EARR,EARRAGHAIL RED WIND,33,shet
641,WYLA,WYLA42,400.0,,,,
642,UPPB,UPPB11,132.0,UPPB,UPPER BOAT,33.0,nget
643,UPPB,UPPB11,132.0,UPPB,UPPER BOAT,132.0,nget
644,UPPB,UPPB11,132.0,UPPB,UPPER BOAT,275.0,nget
645,YORK,YORK4A,400.0,YORK,YORK NORTH,400.0,nget
646,HAWI,HAWI1C,132.0,HAWI,HAWICK,132,spt_
647,HAWI,HAWI1C,132.0,HAWI,HAWICK,33,spt_
648,DLCH,DLCH1B,132.0,DLCH,DALCHORK,132,shet
649,HAWP,HAWP4A,400.0,HAWP,HAWTHORN PIT,66.0,nget
650,HAWP,HAWP4A,400.0,HAWP,HAWTHORN PIT,275.0,nget
651,HAWP,HAWP4A,400.0,HAWP,HAWTHORN PIT,400.0,nget
652,WASF,WASF2B,275.0,WASF,WASHWAY FARM,132.0,nget
653,WASF,WASF2B,275.0,WASF,WASHWAY FARM,275.0,nget
654,BROR,BROR3-,33.0,BROR,BRORA,33,shet
655,BROR,BROR3-,33.0,BROR,BRORA,132,shet
656,BROR,BROR3-,33.0,BROR,BRORA,400,shet
657,KIBY,KIBY21,275.0,KIBY,KIRKBY,132.0,nget
658,KIBY,KIBY21,275.0,KIBY,KIRKBY,275.0,nget
659,PEHE,PEHE2U,275.0,PEHE,PETERHEAD,33,shet
660,PEHE,PEHE2U,275.0,PEHE,PETERHEAD,132,shet
661,PEHE,PEHE2U,275.0,PEHE,PETERHEAD,275,shet
662,PEHE,PEHE2U,275.0,PEHE,PETERHEAD,400,shet
663,REBR,REBR32,33.0,REBR,REDBRIDGE,33.0,nget
664,REBR,REBR32,33.0,REBR,REDBRIDGE,275.0,nget
665,FINL,FINL1Q,132.0,FINL,FINLARIG,132,shet
666,WFIE,WFIE1A,132.0,WFIE,WESTFIELD,400,spt_
667,WFIE,WFIE1A,132.0,WFIE,WESTFIELD,275,spt_
668,WFIE,WFIE1A,132.0,WFIE,WESTFIELD,132,spt_
669,WFIE,WFIE1A,132.0,WFIE,WESTFIELD,33,spt_
670,WFIE,WFIE1A,132.0,WFIE,WESTFIELD,11,spt_
671,LOFI,LOFI4A,400.0,LOFI,LONGFIELD,400.0,nget
672,GRNA,GRNA4C,400.0,GRNA,GRETNA,400,spt_
673,GRNA,GRNA4C,400.0,GRNA,GRETNA,132,spt_
674,GRNA,GRNA4C,400.0,GRNA,GRETNA,33,spt_
675,FAUG,FAUG1J,132.0,FAUG,FORT AUGUSTUS,33,shet
676,FAUG,FAUG1J,132.0,FAUG,FORT AUGUSTUS,132,shet
677,FAUG,FAUG1J,132.0,FAUG,FORT AUGUSTUS,275,shet
678,FAUG,FAUG1J,132.0,FAUG,FORT AUGUSTUS,400,shet
679,FERR,FERR4A,400.0,FERR,FERRYBRIDGE,66.0,nget
680,FERR,FERR4A,400.0,FERR,FERRYBRIDGE,132.0,nget
681,FERR,FERR4A,400.0,FERR,FERRYBRIDGE,275.0,nget
682,FERR,FERR4A,400.0,FERR,FERRYBRIDGE,400.0,nget
683,ARMA,ARMA1-,132.0,ARMA,ARMADALE	,33,shet
684,ARMA,ARMA1-,132.0,ARMA,ARMADALE	,132,shet
685,HINP,HINP21,275.0,HINP,HINKLEY POINT,275.0,nget
686,HINP,HINP21,275.0,HINP,HINKLEY POINT,400.0,nget
687,SUND,SUND41,400.0,SUND,SUNDON,33.0,nget
688,SUND,SUND41,400.0,SUND,SUNDON,132.0,nget
689,SUND,SUND41,400.0,SUND,SUNDON,400.0,nget
690,HOWR,HOWR2C,275.0,HOWR,HORNSEA REACTOR PLATFORM,220,ofto
691,HARR,HARR3-,33.0,HARR,HARTING RIG WIND FARM,33,spt_
692,FETT,FETT4Q,400.0,FETT,FETTERESSO,33,shet
693,FETT,FETT4Q,400.0,FETT,FETTERESSO,132,shet
694,FETT,FETT4Q,400.0,FETT,FETTERESSO,275,shet
695,FETT,FETT4Q,400.0,FETT,FETTERESSO,400,shet
696,CREB,CREB2A,275.0,CREB,CREYKE BECK,132.0,nget
697,CREB,CREB2A,275.0,CREB,CREYKE BECK,275.0,nget
698,CREB,CREB2A,275.0,CREB,CREYKE BECK,400.0,nget
699,STWN,STWN3J,33.0,STWN,STORNOWAY WIND,33,shet
700,STWN,STWN3J,33.0,STWN,STORNOWAY WIND,132,shet
701,WATS,WATS11,132.0,WATS,WATFORD SOUTH,132.0,nget
702,WATS,WATS11,132.0,WATS,WATFORD SOUTH,275.0,nget
703,WLER,WLER3C,33.0,WLER,WHITELEE REPOWERING,275,spt_
704,WLER,WLER3C,33.0,WLER,WHITELEE REPOWERING,33,spt_
705,CASS,CASS1Q,132.0,CASS,CASSLEY,33,shet
706,CASS,CASS1Q,132.0,CASS,CASSLEY,132,shet
707,WOWE,WOWE22,275.0,WOWE,WALNEY EXTENSION,400,ofto
708,WOWE,WOWE22,275.0,WOWE,WALNEY EXTENSION,220,ofto
709,GLDY,GLDY3A,33.0,GLDY,GLENDYE,33,shet
710,GLDY,GLDY3A,33.0,GLDY,GLENDYE,132,shet
711,LKEM,LKEM2-,275.0,LKEM,LOCH KEMP PUMPED STORAGE,275,shet
712,WOHI,WOHI1Q,132.0,WOHI,WOODHILL,33,shet
713,WOHI,WOHI1Q,132.0,WOHI,WOODHILL,132,shet
714,BUST,BUST4B,400.0,BUST,BUSTLEHOLME,132.0,nget
715,BUST,BUST4B,400.0,BUST,BUSTLEHOLME,275.0,nget
716,BUST,BUST4B,400.0,BUST,BUSTLEHOLME,400.0,nget
717,POGB,POGB3-,33.0,POGB,POGBIE,33,spt_
718,SIZE,SIZE12,132.0,SIZE,SIZEWELL,132.0,nget
719,SIZE,SIZE12,132.0,SIZE,SIZEWELL,400.0,nget
720,MEDB,MEDB4B,400.0,MEDB,MEDBURN TEE,400.0,nget
721,SIZE,SIZE41,400.0,SIZE,SIZEWELL,132.0,nget
722,SIZE,SIZE41,400.0,SIZE,SIZEWELL,400.0,nget
723,BRED,BRED21,275.0,BRED,BREDBURY,132.0,nget
724,BRED,BRED21,275.0,BRED,BREDBURY,275.0,nget
725,SSEO,SSEO4-,400.0,SSEO,SSE OFFSHORE 2 WIND,400,shet
726,KIOR,KIOR5-,11.0,KIOR,KILMORACK,132,shet
727,RYEH,RYEH13,132.0,RYEH,RYE HOUSE,132.0,nget
728,RYEH,RYEH13,132.0,RYEH,RYE HOUSE,400.0,nget
729,BASW,BASWX1,,BASW,BOREAS OFFSHORE,TBC,ofto
730,RAIN,RAIN12,132.0,RAIN,RAINHILL,132.0,nget
731,RAIN,RAIN12,132.0,RAIN,RAINHILL,275.0,nget
732,ECLA,ECLA12,132.0,ECLA,EAST CLAYDON,132.0,nget
733,ECLA,ECLA12,132.0,ECLA,EAST CLAYDON,400.0,nget
734,CAID,CAID2-,275.0,CAID,Cairn Duhie Wind Farm,33,shet
735,CAID,CAID2-,275.0,CAID,Cairn Duhie Wind Farm,275,shet
736,IMPP,IMPP41,400.0,IMPP,IMPERIAL PARK,33.0,nget
737,IMPP,IMPP41,400.0,IMPP,IMPERIAL PARK,400.0,nget
738,DRAX,DRAX41,400.0,DRAX,DRAX,132.0,nget
739,DRAX,DRAX41,400.0,DRAX,DRAX,400.0,nget
740,MAHI,MAHI3-,33.0,MAHI,MARK HILL,275,spt_
741,MAHI,MAHI3-,33.0,MAHI,MARK HILL,132,spt_
742,MAHI,MAHI3-,33.0,MAHI,MARK HILL,33,spt_
743,STRW,STRW13,132.0,STRW,STRATHY WIND,33,shet
744,STRW,STRW13,132.0,STRW,STRATHY WIND,132,shet
745,ORRI,ORRI1T,132.0,ORRI,ORRIN,33,shet
746,ORRI,ORRI1T,132.0,ORRI,ORRIN,132,shet
747,MOSM,MOSM3Q,33.0,MOSM,MOSSMORRAN,400,spt_
748,MOSM,MOSM3Q,33.0,MOSM,MOSSMORRAN,275,spt_
749,MOSM,MOSM3Q,33.0,MOSM,MOSSMORRAN,132,spt_
750,MOSM,MOSM3Q,33.0,MOSM,MOSSMORRAN,33,spt_
751,TUMB,TUMB1R,132.0,TUMB,TUMMEL BRIDGE,132,shet
752,BEIW,BEIW21,275.0,BEIW,BEATRICE OFFSHORE,220,ofto
753,BEIW,BEIW21,275.0,BEIW,BEATRICE OFFSHORE,33,ofto
